Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2303.0,27.0,1,1.0,12.0,2,1,2.0,4.0,0,3.0,1,2.0,0.0,1.0,1.0,1.0,1,17539.0
4201.0,39.0,1,1.0,30.0,2,1,3.0,4.0,1,3.0,1,2.0,0.0,3.0,0.0,2.0,2,24423.0
3655.0,38.0,0,3.0,7.0,3,1,3.0,6.0,1,3.0,1,3.0,0.0,1.0,0.0,2.0,2,28203.0
4271.0,22.0,0,3.0,7.0,1,0,4.0,5.0,0,4.0,2,3.0,1.0,5.0,1.0,3.0,1,20852.0
4635.0,51.0,1,1.0,31.0,2,1,4.0,4.0,4,3.0,1,5.0,1.0,4.0,1.0,3.0,0,32651.0
2077.0,49.0,1,3.0,17.0,3,0,2.0,3.0,3,3.0,1,2.0,0.0,4.0,0.0,0.0,3,22654.0
2726.0,30.0,0,3.0,9.0,2,1,3.0,4.0,1,3.0,3,3.0,0.0,2.0,0.0,1.0,2,23232.0
4123.0,47.0,1,1.0,7.0,3,1,4.0,4.0,3,5.0,1,2.0,0.0,1.0,0.0,3.0,3,28074.0
336.0,29.0,1,1.0,14.0,2,1,3.0,5.0,0,5.0,0,2.0,1.0,3.0,1.0,1.0,1,17119.0
2316.0,35.0,1,1.0,8.0,2,1,2.0,4.0,3,4.0,1,3.0,0.0,4.0,1.0,0.0,3,25274.0
2091.0,36.0,1,3.0,6.0,2,1,2.0,3.0,1,3.0,1,2.0,1.0,3.0,1.0,1.0,2,21201.0
3298.0,46.0,1,1.0,14.0,3,0,3.0,4.0,0,3.0,0,6.0,1.0,3.0,1.0,1.0,1,23155.0
1884.0,24.0,1,3.0,6.0,1,0,3.0,3.0,0,4.0,2,2.0,1.0,4.0,0.0,0.0,1,18202.0
3758.0,46.0,0,3.0,9.0,2,0,4.0,4.0,1,3.0,1,6.0,0.0,1.0,1.0,3.0,2,23832.0
2478.0,25.0,1,1.0,7.0,3,1,4.0,4.0,0,3.0,0,4.0,1.0,3.0,1.0,3.0,1,20971.0
1185.0,43.0,1,1.0,21.0,2,1,3.0,4.0,4,3.0,1,2.0,0.0,3.0,1.0,1.0,0,32603.0
1735.0,29.0,1,3.0,8.0,3,1,3.0,4.0,1,4.0,1,3.0,0.0,4.0,1.0,0.0,2,21644.0
4188.0,22.0,1,1.0,10.0,3,1,4.0,5.0,0,3.0,3,3.0,0.0,5.0,1.0,3.0,1,21908.0
1862.0,54.0,1,1.0,11.0,3,1,2.0,3.0,2,5.0,1,5.0,0.0,4.0,1.0,0.0,4,34406.0
2022.0,56.0,1,1.0,15.0,3,1,2.0,3.0,4,3.0,1,1.0,0.0,4.0,0.0,0.0,0,26103.0
3975.0,39.0,0,1.0,36.0,2,0,3.0,4.0,1,3.0,2,3.0,0.0,3.0,1.0,1.0,2,21084.0
4142.0,36.0,0,3.0,7.0,3,0,4.0,4.0,3,3.0,3,3.0,0.0,5.0,1.0,1.0,3,27467.0
2659.0,42.0,1,3.0,13.0,2,0,4.0,4.0,3,3.0,2,5.0,1.0,2.0,0.0,2.0,3,32269.0
1608.0,25.0,1,3.0,34.0,2,1,2.0,4.0,1,3.0,1,3.0,0.0,4.0,1.0,1.0,2,23639.0
2265.0,37.0,1,3.0,16.0,2,0,2.0,4.0,1,3.0,1,3.0,1.0,4.0,1.0,1.0,2,21694.0
597.0,42.0,1,1.0,6.0,2,0,2.0,4.0,1,3.0,0,1.0,1.0,3.0,0.0,1.0,2,21062.0
2309.0,42.0,1,3.0,10.0,3,1,2.0,3.0,1,5.0,2,1.0,0.0,5.0,1.0,0.0,2,20155.0
1637.0,30.0,1,3.0,11.0,2,0,2.0,3.0,3,3.0,1,3.0,0.0,4.0,1.0,1.0,3,24419.0
3133.0,21.0,1,1.0,11.0,1,1,3.0,4.0,0,5.0,3,3.0,0.0,3.0,1.0,2.0,1,21651.0
459.0,41.0,0,1.0,8.0,2,0,3.0,4.0,1,3.0,3,3.0,1.0,2.0,0.0,0.0,2,21811.0
4371.0,19.0,0,3.0,12.0,3,1,4.0,4.0,0,4.0,2,3.0,1.0,4.0,1.0,1.0,1,20556.0
1820.0,42.0,1,2.0,8.0,1,1,2.0,3.0,0,3.0,1,1.0,1.0,4.0,1.0,1.0,1,17696.0
3849.0,32.0,0,1.0,17.0,3,0,3.0,4.0,3,3.0,1,6.0,0.0,1.0,1.0,2.0,3,29709.0
829.0,33.0,1,3.0,15.0,3,0,3.0,3.0,1,5.0,3,1.0,1.0,3.0,0.0,1.0,2,23224.0
601.0,40.0,0,1.0,22.0,3,1,2.0,4.0,1,3.0,2,7.0,0.0,5.0,1.0,1.0,2,20094.0
2060.0,33.0,1,1.0,13.0,3,1,2.0,3.0,3,3.0,1,1.0,0.0,4.0,1.0,0.0,3,26691.0
1925.0,33.0,1,1.0,6.0,3,0,3.0,1.0,4,3.0,1,5.0,0.0,1.0,1.0,0.0,0,31184.0
4342.0,48.0,1,1.0,9.0,3,0,4.0,4.0,1,3.0,1,7.0,0.0,1.0,0.0,1.0,2,23748.0
2392.0,44.0,1,3.0,15.0,2,1,3.0,4.0,0,5.0,1,4.0,0.0,1.0,1.0,2.0,1,34190.0
1110.0,35.0,1,1.0,8.0,2,0,3.0,3.0,0,5.0,1,2.0,1.0,1.0,1.0,1.0,1,17074.0
81.0,35.0,1,1.0,6.0,3,1,1.0,4.0,0,3.0,2,2.0,0.0,4.0,1.0,0.0,1,17859.0
1290.0,34.0,0,1.0,15.0,2,1,3.0,3.0,1,5.0,1,5.0,0.0,3.0,0.0,1.0,2,20346.0
3980.0,37.0,0,1.0,18.0,2,1,4.0,5.0,1,4.0,3,3.0,0.0,4.0,1.0,2.0,2,25177.0
2784.0,38.0,1,1.0,12.0,3,1,4.0,4.0,1,3.0,1,2.0,0.0,3.0,0.0,1.0,2,25025.0
2509.0,56.0,1,1.0,15.0,3,0,3.0,4.0,4,3.0,1,4.0,1.0,3.0,0.0,2.0,0,33434.0
2380.0,23.0,0,3.0,7.0,2,0,2.0,3.0,0,4.0,2,2.0,1.0,5.0,1.0,1.0,1,16223.0
4458.0,48.0,0,3.0,10.0,3,0,3.0,4.0,4,3.0,1,2.0,1.0,5.0,1.0,1.0,0,32448.0
2371.0,48.0,0,3.0,30.0,2,1,3.0,5.0,0,3.0,2,2.0,1.0,1.0,1.0,2.0,1,17559.0
2483.0,34.0,0,3.0,7.0,2,0,3.0,3.0,1,5.0,0,4.0,0.0,3.0,1.0,1.0,2,24054.0
1458.0,35.0,1,1.0,6.0,2,0,3.0,5.0,0,3.0,1,2.0,0.0,3.0,0.0,1.0,1,17977.0
3959.0,42.0,1,1.0,19.0,1,0,3.0,4.0,2,3.0,1,3.0,0.0,4.0,1.0,2.0,4,38223.0
3582.0,51.0,0,1.0,27.0,3,1,3.0,4.0,4,3.0,1,4.0,1.0,4.0,1.0,2.0,0,29923.0
2525.0,36.0,1,1.0,7.0,3,1,2.0,5.0,0,3.0,3,3.0,0.0,4.0,1.0,1.0,1,21537.0
862.0,44.0,0,1.0,23.0,2,1,3.0,5.0,0,3.0,2,3.0,0.0,4.0,1.0,0.0,1,17290.0
2019.0,34.0,1,1.0,14.0,3,0,3.0,3.0,1,3.0,2,4.0,0.0,4.0,0.0,1.0,2,21142.0
1428.0,32.0,1,3.0,6.0,3,1,3.0,4.0,0,4.0,1,1.0,0.0,1.0,0.0,2.0,1,17269.0
408.0,52.0,1,1.0,10.0,2,0,1.0,3.0,4,3.0,0,3.0,0.0,5.0,1.0,0.0,0,31555.0
4627.0,46.0,1,1.0,7.0,3,0,4.0,4.0,0,3.0,1,5.0,0.0,5.0,1.0,1.0,1,20948.0
766.0,50.0,1,1.0,8.0,3,1,3.0,3.0,2,3.0,0,3.0,1.0,2.0,1.0,1.0,4,34237.0
3198.0,34.0,0,3.0,15.0,2,0,3.0,5.0,0,3.0,2,2.0,0.0,2.0,1.0,2.0,1,21020.0
4213.0,52.0,1,1.0,9.0,3,1,3.0,6.0,1,4.0,1,7.0,0.0,1.0,0.0,2.0,2,24160.0
1034.0,45.0,1,1.0,26.0,3,1,3.0,5.0,3,5.0,1,3.0,1.0,3.0,0.0,0.0,3,25851.0
429.0,46.0,1,1.0,8.0,2,1,2.0,3.0,4,3.0,0,7.0,0.0,5.0,0.0,0.0,0,32861.0
1372.0,39.0,1,1.0,15.0,3,1,2.0,3.0,1,5.0,1,2.0,0.0,4.0,1.0,0.0,2,20151.0
1373.0,38.0,0,1.0,14.0,3,0,2.0,4.0,1,4.0,1,2.0,1.0,1.0,1.0,0.0,2,17133.0
3027.0,35.0,1,3.0,15.0,2,0,4.0,4.0,1,5.0,0,7.0,0.0,2.0,1.0,1.0,2,25178.0
2676.0,60.0,1,2.0,13.0,3,1,3.0,4.0,0,3.0,0,2.0,0.0,4.0,1.0,1.0,1,20945.0
1542.0,31.0,1,1.0,6.0,3,1,2.0,3.0,0,4.0,2,2.0,0.0,3.0,1.0,0.0,1,17501.0
4443.0,39.0,1,1.0,7.0,2,0,3.0,2.0,1,3.0,3,2.0,0.0,1.0,0.0,1.0,2,26303.0
1435.0,44.0,1,1.0,6.0,3,1,2.0,3.0,0,3.0,2,7.0,1.0,4.0,0.0,1.0,1,17436.0
4004.0,41.0,0,1.0,7.0,2,1,4.0,5.0,4,4.0,1,3.0,0.0,1.0,1.0,2.0,0,32181.0
2293.0,29.0,0,1.0,16.0,2,0,3.0,3.0,0,4.0,1,1.0,0.0,5.0,0.0,0.0,1,18291.0
2605.0,28.0,0,1.0,16.0,3,1,3.0,4.0,0,4.0,1,8.0,0.0,3.0,0.0,1.0,1,20702.0
1069.0,28.0,1,1.0,6.0,2,1,3.0,4.0,0,3.0,1,2.0,0.0,4.0,0.0,1.0,1,16563.0
3076.0,43.0,0,1.0,9.0,3,1,3.0,4.0,0,3.0,2,7.0,1.0,2.0,0.0,2.0,1,21193.0
1818.0,42.0,1,1.0,29.0,2,0,2.0,3.0,4,3.0,2,3.0,0.0,3.0,0.0,0.0,0,30992.0
4592.0,49.0,1,1.0,27.0,3,1,3.0,4.0,0,3.0,1,6.0,0.0,1.0,1.0,1.0,1,20937.0
2452.0,39.0,0,1.0,30.0,2,1,3.0,5.0,3,3.0,3,2.0,0.0,3.0,0.0,1.0,3,28204.0
464.0,37.0,1,1.0,6.0,1,0,2.0,3.0,3,3.0,3,5.0,0.0,5.0,1.0,1.0,3,22491.0
2167.0,29.0,0,3.0,26.0,1,0,2.0,3.0,0,3.0,1,2.0,0.0,3.0,0.0,1.0,1,17157.0
3481.0,46.0,1,1.0,36.0,1,1,3.0,4.0,3,3.0,0,6.0,1.0,5.0,1.0,1.0,3,28058.0
3282.0,43.0,0,3.0,19.0,2,1,3.0,4.0,4,5.0,2,2.0,1.0,5.0,1.0,2.0,0,32436.0
1103.0,48.0,1,3.0,22.0,2,0,3.0,3.0,1,3.0,1,1.0,0.0,4.0,1.0,0.0,2,21439.0
4456.0,39.0,1,1.0,7.0,2,0,3.0,4.0,3,3.0,3,6.0,1.0,1.0,0.0,2.0,3,26539.0
717.0,27.0,1,1.0,22.0,1,0,2.0,3.0,0,4.0,0,1.0,0.0,2.0,1.0,0.0,1,17811.0
3590.0,35.0,0,1.0,17.0,2,1,3.0,2.0,1,3.0,1,3.0,0.0,4.0,1.0,1.0,2,23402.0
819.0,28.0,1,1.0,8.0,2,1,3.0,4.0,0,4.0,0,1.0,0.0,2.0,0.0,2.0,1,18201.0
3754.0,59.0,0,1.0,22.0,2,1,3.0,4.0,4,3.0,1,4.0,1.0,1.0,1.0,1.0,0,34465.0
1894.0,57.0,1,3.0,35.0,3,1,2.0,4.0,4,3.0,1,4.0,0.0,3.0,1.0,0.0,0,29118.0
784.0,38.0,1,1.0,23.0,2,0,3.0,4.0,3,3.0,0,1.0,0.0,2.0,0.0,2.0,3,23823.0
1147.0,49.0,1,1.0,31.0,2,0,2.0,3.0,0,5.0,1,2.0,0.0,3.0,0.0,0.0,1,18211.0
1688.0,45.0,0,3.0,12.0,3,0,2.0,4.0,3,3.0,3,7.0,0.0,4.0,1.0,0.0,3,23865.0
1405.0,31.0,0,1.0,16.0,3,0,2.0,3.0,3,3.0,1,5.0,0.0,1.0,1.0,1.0,3,26031.0
2412.0,36.0,1,3.0,16.0,3,1,2.0,4.0,3,5.0,1,1.0,0.0,5.0,0.0,0.0,3,22094.0
1840.0,21.0,1,3.0,18.0,2,0,2.0,1.0,0,4.0,2,2.0,0.0,5.0,0.0,1.0,1,17716.0
2719.0,38.0,0,1.0,7.0,3,0,2.0,4.0,3,3.0,1,4.0,1.0,3.0,0.0,1.0,3,32281.0
3616.0,30.0,1,3.0,17.0,3,1,3.0,5.0,1,3.0,3,2.0,0.0,4.0,1.0,1.0,2,24547.0
4794.0,33.0,0,1.0,20.0,2,0,4.0,5.0,0,4.0,1,3.0,0.0,5.0,1.0,1.0,1,21421.0
589.0,29.0,1,1.0,6.0,2,0,2.0,4.0,0,5.0,0,2.0,1.0,2.0,0.0,0.0,1,17319.0
3983.0,37.0,1,1.0,16.0,3,1,4.0,5.0,0,3.0,1,2.0,1.0,1.0,1.0,3.0,1,22066.0
4080.0,42.0,1,1.0,21.0,2,1,3.0,4.0,0,3.0,1,6.0,0.0,4.0,1.0,2.0,1,21129.0
1716.0,33.0,1,1.0,11.0,2,0,3.0,4.0,0,3.0,1,2.0,0.0,1.0,0.0,0.0,1,17911.0
3527.0,41.0,1,1.0,16.0,2,1,3.0,4.0,0,5.0,2,5.0,0.0,1.0,1.0,2.0,1,20696.0
1800.0,43.0,0,1.0,16.0,2,0,2.0,4.0,1,3.0,1,2.0,0.0,3.0,1.0,0.0,2,20257.0
2396.0,43.0,0,1.0,8.0,2,1,3.0,3.0,0,3.0,1,7.0,1.0,3.0,0.0,0.0,1,25231.0
2020.0,23.0,1,1.0,15.0,3,1,2.0,3.0,0,5.0,1,2.0,0.0,3.0,1.0,0.0,1,17500.0
654.0,39.0,1,2.0,8.0,2,0,2.0,4.0,1,3.0,0,1.0,0.0,3.0,0.0,0.0,2,20204.0
149.0,19.0,1,1.0,9.0,3,0,3.0,3.0,0,4.0,2,2.0,0.0,3.0,1.0,2.0,1,16483.0
2946.0,54.0,1,3.0,7.0,3,0,3.0,4.0,1,5.0,3,2.0,0.0,2.0,1.0,2.0,2,27059.0
1946.0,24.0,1,1.0,23.0,2,1,3.0,4.0,0,4.0,1,2.0,0.0,3.0,1.0,1.0,1,17127.0
3687.0,46.0,1,2.0,11.0,2,0,3.0,6.0,3,3.0,1,6.0,0.0,1.0,1.0,2.0,3,28434.0
3753.0,27.0,1,3.0,17.0,3,1,3.0,4.0,1,3.0,3,3.0,0.0,1.0,0.0,1.0,2,23362.0
3870.0,33.0,1,1.0,36.0,2,0,3.0,5.0,0,4.0,3,3.0,0.0,3.0,1.0,1.0,1,21515.0
870.0,35.0,1,3.0,23.0,2,1,3.0,3.0,1,5.0,0,4.0,1.0,3.0,1.0,1.0,2,23966.0
2516.0,32.0,1,1.0,7.0,3,1,3.0,4.0,0,4.0,2,3.0,0.0,3.0,0.0,1.0,1,21179.0
1616.0,30.0,1,1.0,8.0,3,1,2.0,4.0,0,3.0,2,1.0,0.0,4.0,0.0,0.0,1,17720.0
3291.0,35.0,0,1.0,7.0,3,1,4.0,5.0,1,5.0,3,2.0,0.0,2.0,1.0,3.0,2,24021.0
2023.0,40.0,1,1.0,8.0,3,0,2.0,4.0,0,3.0,2,1.0,1.0,3.0,0.0,0.0,1,17342.0
2778.0,46.0,1,1.0,15.0,2,1,4.0,4.0,1,3.0,0,2.0,0.0,3.0,1.0,1.0,2,22375.0
4305.0,41.0,1,1.0,9.0,3,0,4.0,5.0,1,3.0,1,8.0,0.0,5.0,1.0,2.0,2,22126.0
972.0,18.0,0,1.0,6.0,2,0,3.0,3.0,0,3.0,2,2.0,0.0,5.0,1.0,1.0,1,16611.0
3894.0,36.0,1,2.0,33.0,2,0,3.0,4.0,3,3.0,3,3.0,1.0,1.0,1.0,1.0,3,27515.0
2124.0,39.0,1,2.0,8.0,2,0,2.0,4.0,1,3.0,1,1.0,0.0,3.0,1.0,0.0,2,20204.0
950.0,31.0,0,3.0,8.0,2,0,2.0,3.0,3,3.0,1,2.0,1.0,1.0,1.0,0.0,3,24852.0
406.0,52.0,1,1.0,9.0,3,1,2.0,4.0,3,3.0,0,3.0,1.0,2.0,0.0,0.0,3,22969.0
4328.0,25.0,1,3.0,7.0,1,0,4.0,4.0,0,4.0,3,3.0,1.0,4.0,0.0,1.0,1,21880.0
4793.0,61.0,1,3.0,14.0,3,1,3.0,2.0,1,3.0,1,2.0,1.0,5.0,0.0,1.0,2,23898.0
4032.0,37.0,1,1.0,10.0,2,0,3.0,4.0,0,3.0,1,7.0,0.0,1.0,0.0,2.0,1,21513.0
745.0,55.0,0,1.0,24.0,3,1,3.0,3.0,1,4.0,0,4.0,1.0,5.0,1.0,2.0,2,21385.0
4208.0,38.0,0,1.0,16.0,3,1,3.0,4.0,0,3.0,1,3.0,1.0,1.0,0.0,2.0,1,21004.0
39.0,33.0,0,3.0,6.0,2,0,2.0,2.0,1,5.0,0,3.0,0.0,3.0,1.0,0.0,2,20376.0
2466.0,35.0,1,1.0,14.0,2,0,3.0,4.0,3,4.0,2,2.0,0.0,3.0,1.0,1.0,3,30672.0
1849.0,55.0,1,1.0,8.0,2,0,3.0,3.0,4,3.0,2,3.0,1.0,5.0,0.0,0.0,0,31659.0
4508.0,30.0,1,1.0,30.0,2,1,3.0,2.0,0,3.0,1,3.0,0.0,1.0,1.0,2.0,1,21378.0
1656.0,40.0,1,1.0,10.0,3,0,2.0,3.0,2,3.0,1,2.0,0.0,5.0,1.0,1.0,4,34033.0
2538.0,33.0,1,3.0,13.0,3,1,3.0,4.0,1,3.0,3,3.0,0.0,5.0,1.0,1.0,2,23688.0
1392.0,35.0,1,3.0,13.0,2,0,2.0,3.0,1,3.0,1,2.0,1.0,4.0,1.0,1.0,2,20204.0
3435.0,33.0,1,3.0,9.0,3,1,3.0,4.0,1,4.0,0,2.0,1.0,1.0,0.0,2.0,2,22756.0
4461.0,43.0,0,1.0,26.0,3,1,3.0,2.0,0,3.0,1,8.0,1.0,3.0,0.0,1.0,1,21437.0
2581.0,40.0,1,3.0,11.0,2,0,3.0,5.0,1,3.0,0,6.0,0.0,5.0,1.0,1.0,2,24580.0
486.0,37.0,1,3.0,8.0,3,1,3.0,3.0,1,3.0,0,5.0,1.0,3.0,0.0,1.0,2,24602.0
3440.0,28.0,1,3.0,17.0,3,0,4.0,5.0,1,3.0,0,3.0,1.0,3.0,1.0,3.0,2,24447.0
3329.0,26.0,1,3.0,17.0,2,1,3.0,4.0,1,3.0,3,2.0,0.0,2.0,0.0,2.0,2,23628.0
297.0,35.0,1,3.0,22.0,3,1,3.0,3.0,3,4.0,0,1.0,0.0,2.0,1.0,2.0,3,23020.0
1301.0,58.0,0,3.0,8.0,3,1,2.0,3.0,4,4.0,1,5.0,0.0,4.0,1.0,0.0,0,17705.0
2299.0,33.0,1,3.0,15.0,3,0,3.0,3.0,1,5.0,3,1.0,1.0,3.0,0.0,0.0,2,23224.0
1164.0,40.0,1,1.0,22.0,2,0,2.0,3.0,3,3.0,3,7.0,1.0,4.0,1.0,0.0,3,22945.0
545.0,30.0,1,3.0,33.0,3,1,2.0,3.0,1,3.0,1,1.0,0.0,3.0,1.0,0.0,2,20304.0
1101.0,32.0,1,1.0,11.0,2,0,3.0,4.0,1,4.0,1,4.0,0.0,3.0,1.0,0.0,2,20878.0
2848.0,29.0,1,1.0,24.0,3,1,4.0,4.0,1,5.0,1,3.0,0.0,2.0,0.0,1.0,2,23236.0
3923.0,37.0,1,1.0,34.0,3,1,4.0,4.0,1,3.0,1,8.0,0.0,3.0,0.0,1.0,2,23915.0
4269.0,27.0,1,3.0,7.0,2,1,3.0,4.0,1,3.0,1,3.0,0.0,5.0,0.0,2.0,2,23974.0
3987.0,33.0,1,1.0,7.0,2,1,4.0,4.0,1,4.0,1,3.0,0.0,3.0,1.0,1.0,2,24898.0
1274.0,31.0,1,3.0,35.0,3,0,3.0,4.0,1,3.0,1,2.0,0.0,3.0,1.0,0.0,2,20468.0
2767.0,29.0,1,1.0,9.0,3,1,3.0,6.0,0,3.0,0,7.0,1.0,3.0,1.0,1.0,1,22142.0
3951.0,36.0,1,3.0,9.0,3,0,4.0,4.0,0,3.0,1,3.0,0.0,1.0,1.0,3.0,1,20692.0
1634.0,27.0,0,1.0,9.0,3,1,3.0,4.0,0,3.0,1,2.0,1.0,1.0,0.0,2.0,1,17566.0
531.0,32.0,1,1.0,9.0,2,0,2.0,3.0,3,3.0,3,4.0,0.0,2.0,1.0,1.0,3,26159.0
3778.0,28.0,0,1.0,22.0,2,0,4.0,5.0,0,5.0,1,2.0,0.0,4.0,1.0,1.0,1,23452.0
2953.0,34.0,0,1.0,13.0,2,1,2.0,4.0,1,3.0,1,5.0,0.0,5.0,1.0,1.0,2,26403.0
329.0,47.0,1,1.0,11.0,2,1,2.0,3.0,2,3.0,0,5.0,0.0,2.0,0.0,1.0,4,33300.0
3526.0,24.0,1,1.0,27.0,2,1,4.0,4.0,1,3.0,2,2.0,0.0,4.0,1.0,3.0,2,20950.0
3279.0,36.0,1,2.0,15.0,1,1,4.0,4.0,0,3.0,3,3.0,0.0,5.0,0.0,2.0,1,23001.0
4872.0,35.0,0,1.0,24.0,1,1,3.0,5.0,0,3.0,1,2.0,1.0,5.0,1.0,2.0,1,27178.0
3086.0,39.0,1,3.0,16.0,3,1,4.0,5.0,0,4.0,0,2.0,0.0,4.0,0.0,1.0,1,21577.0
550.0,23.0,1,1.0,15.0,3,1,2.0,3.0,0,5.0,0,2.0,0.0,3.0,0.0,1.0,1,17500.0
3973.0,38.0,1,1.0,7.0,2,1,3.0,5.0,1,3.0,1,3.0,0.0,5.0,0.0,1.0,2,24671.0
1433.0,25.0,1,3.0,14.0,2,0,2.0,3.0,1,3.0,1,1.0,1.0,1.0,1.0,1.0,2,19907.0
490.0,38.0,1,1.0,6.0,2,0,2.0,3.0,0,5.0,2,4.0,0.0,2.0,1.0,1.0,1,17619.0
4826.0,27.0,1,1.0,14.0,3,0,3.0,5.0,3,5.0,1,2.0,1.0,4.0,1.0,2.0,3,21553.0
1810.0,37.0,1,1.0,11.0,3,1,3.0,3.0,1,3.0,1,1.0,0.0,3.0,1.0,2.0,2,21347.0
1263.0,42.0,1,1.0,18.0,3,1,2.0,3.0,0,4.0,1,1.0,0.0,1.0,1.0,1.0,1,17766.0
668.0,28.0,1,1.0,15.0,3,0,3.0,3.0,0,3.0,1,6.0,0.0,3.0,1.0,1.0,1,17377.0
3009.0,24.0,1,1.0,17.0,3,1,4.0,3.0,0,3.0,3,3.0,0.0,2.0,1.0,2.0,1,22183.0
314.0,39.0,1,1.0,16.0,3,1,2.0,3.0,4,5.0,0,2.0,1.0,3.0,1.0,1.0,0,32068.0
4125.0,31.0,0,1.0,7.0,2,1,3.0,5.0,3,3.0,3,3.0,0.0,5.0,1.0,2.0,3,27152.0
3883.0,37.0,1,3.0,10.0,3,0,4.0,5.0,3,3.0,1,2.0,0.0,3.0,1.0,1.0,3,26322.0
420.0,29.0,1,1.0,9.0,3,1,3.0,4.0,3,3.0,0,2.0,0.0,2.0,1.0,2.0,3,26935.0
3079.0,36.0,1,1.0,16.0,2,0,4.0,5.0,3,3.0,0,3.0,1.0,4.0,1.0,2.0,3,29363.0
759.0,45.0,1,2.0,30.0,3,1,2.0,3.0,0,4.0,2,2.0,0.0,4.0,0.0,0.0,1,17177.0
4139.0,60.0,1,1.0,10.0,2,1,4.0,5.0,0,3.0,1,5.0,0.0,3.0,0.0,1.0,1,20855.0
4629.0,34.0,0,1.0,7.0,2,0,3.0,2.0,1,4.0,1,3.0,1.0,3.0,1.0,1.0,2,24166.0
4286.0,36.0,1,1.0,16.0,2,1,4.0,5.0,1,4.0,3,2.0,0.0,1.0,0.0,2.0,2,25218.0
1379.0,27.0,0,2.0,28.0,2,0,2.0,4.0,0,4.0,1,2.0,0.0,1.0,1.0,0.0,1,17863.0
2815.0,30.0,1,1.0,30.0,2,1,3.0,4.0,0,3.0,2,2.0,0.0,3.0,1.0,1.0,1,20879.0
3034.0,34.0,1,1.0,14.0,3,1,3.0,4.0,3,3.0,0,2.0,0.0,4.0,0.0,1.0,3,30369.0
2526.0,56.0,1,3.0,7.0,2,1,4.0,4.0,3,3.0,0,5.0,0.0,2.0,0.0,2.0,3,28917.0
4593.0,32.0,0,3.0,27.0,3,0,3.0,4.0,1,3.0,1,3.0,0.0,1.0,1.0,2.0,2,25610.0
4575.0,44.0,1,1.0,15.0,2,0,3.0,4.0,1,4.0,1,6.0,0.0,3.0,1.0,1.0,2,23443.0
1877.0,45.0,1,1.0,16.0,2,1,3.0,3.0,0,3.0,1,4.0,0.0,5.0,0.0,2.0,1,17654.0
3429.0,32.0,1,1.0,29.0,3,1,4.0,4.0,1,3.0,0,3.0,1.0,5.0,1.0,1.0,2,24857.0
4049.0,37.0,1,1.0,13.0,3,1,3.0,4.0,1,4.0,1,8.0,0.0,4.0,0.0,2.0,2,23619.0
1523.0,35.0,0,1.0,17.0,3,1,3.0,4.0,3,5.0,1,3.0,1.0,5.0,1.0,2.0,3,24884.0
1166.0,48.0,0,1.0,10.0,3,1,2.0,4.0,4,3.0,1,3.0,0.0,5.0,1.0,1.0,0,30202.0
2958.0,34.0,0,1.0,10.0,2,1,4.0,4.0,0,5.0,3,3.0,1.0,5.0,1.0,3.0,1,22026.0
1570.0,37.0,1,2.0,12.0,2,1,3.0,3.0,0,5.0,1,5.0,1.0,1.0,0.0,2.0,1,17073.0
415.0,34.0,0,3.0,12.0,3,0,2.0,5.0,0,3.0,1,1.0,0.0,4.0,1.0,1.0,1,17351.0
3538.0,41.0,1,3.0,16.0,3,1,3.0,4.0,1,5.0,1,2.0,0.0,3.0,1.0,2.0,2,24151.0
513.0,20.0,1,1.0,16.0,3,1,2.0,3.0,0,3.0,2,2.0,1.0,5.0,0.0,0.0,1,16009.0
1994.0,34.0,1,1.0,15.0,3,0,2.0,4.0,3,4.0,3,2.0,0.0,1.0,1.0,0.0,3,23621.0
1685.0,41.0,1,3.0,12.0,2,0,3.0,3.0,3,3.0,2,4.0,1.0,1.0,0.0,0.0,3,28591.0
1604.0,26.0,1,2.0,31.0,2,0,3.0,3.0,0,3.0,1,2.0,0.0,4.0,1.0,1.0,1,17942.0
1495.0,53.0,1,1.0,11.0,2,0,2.0,3.0,2,3.0,1,5.0,0.0,4.0,1.0,0.0,4,34094.0
2319.0,43.0,1,3.0,15.0,3,0,2.0,5.0,1,3.0,2,1.0,0.0,1.0,0.0,0.0,2,20346.0
1773.0,31.0,1,3.0,13.0,1,1,3.0,1.0,1,3.0,1,5.0,0.0,1.0,1.0,1.0,2,21929.0
1848.0,34.0,0,3.0,25.0,3,1,3.0,1.0,1,3.0,2,1.0,1.0,1.0,0.0,0.0,2,20304.0
2746.0,29.0,1,1.0,23.0,3,1,4.0,3.0,1,5.0,3,2.0,0.0,5.0,0.0,3.0,2,24339.0
2603.0,35.0,0,3.0,9.0,3,0,4.0,4.0,0,3.0,0,8.0,0.0,5.0,1.0,3.0,1,20909.0
1552.0,55.0,1,3.0,6.0,2,1,3.0,3.0,3,3.0,1,4.0,0.0,1.0,0.0,2.0,3,25239.0
1912.0,36.0,0,3.0,16.0,3,1,2.0,3.0,3,3.0,3,2.0,0.0,1.0,1.0,1.0,3,24980.0
